"Time, Eastern Daylight Time",Temp,Dew,RH
2017-01-31 23:00:00,-2.5700000000000003,-3.6975,91.99
2017-02-01 00:00:00,-2.3958333333333335,-3.4691666666666676,92.38
2017-02-01 01:00:00,-2.3958333333333335,-3.521666666666667,92.02
2017-02-01 02:00:00,-2.4158333333333335,-3.5625,91.87
2017-02-01 03:00:00,-2.5025,-3.6366666666666667,91.95
2017-02-01 04:00:00,-2.43,-3.5233333333333334,92.25
2017-02-01 05:00:00,-2.3375,-3.466666666666667,91.98
2017-02-01 06:00:00,-2.209166666666667,-3.2424999999999997,92.66
2017-02-01 07:00:00,-1.894166666666667,-3.034166666666667,91.93
2017-02-01 08:00:00,-0.7174999999999999,-2.4233333333333333,88.25
2017-02-01 09:00:00,0.33,-1.8925,85.03
2017-02-01 10:00:00,1.4100000000000001,-1.3591666666666666,81.8
2017-02-01 11:00:00,3.358333333333333,-0.4733333333333334,76.03
2017-02-01 12:00:00,4.626666666666667,-1.2141666666666666,65.85
2017-02-01 13:00:00,5.599999999999999,-2.2375000000000003,57.08
2017-02-01 14:00:00,5.656666666666666,-3.9791666666666665,49.88
2017-02-01 15:00:00,5.927499999999999,-4.636666666666666,46.58
2017-02-01 16:00:00,5.0408333333333335,-4.755,49.11
2017-02-01 17:00:00,4.408333333333334,-4.570833333333333,52.04
2017-02-01 18:00:00,3.7849999999999997,-4.475833333333333,54.77
2017-02-01 19:00:00,3.0241666666666664,-4.449166666666667,57.92
2017-02-01 20:00:00,2.2983333333333333,-4.37,61.35
2017-02-01 21:00:00,2.0433333333333334,-5.111666666666667,59.07
2017-02-01 22:00:00,1.6116666666666664,-5.760000000000001,57.99
2017-02-01 23:00:00,1.0083333333333335,-6.193333333333334,58.58
2017-02-02 00:00:00,0.4725000000000001,-6.514166666666667,59.42
2017-02-02 01:00:00,0.05833333333333333,-6.7799999999999985,59.99
2017-02-02 02:00:00,-0.3125,-7.079166666666666,60.22
2017-02-02 03:00:00,-0.5241666666666668,-6.991666666666667,61.59
2017-02-02 04:00:00,-0.8475,-6.797499999999999,64.01
2017-02-02 05:00:00,-1.146666666666667,-6.62,66.33
2017-02-02 06:00:00,-1.1349999999999998,-6.624166666666667,66.26
2017-02-02 07:00:00,-0.5783333333333335,-6.516666666666667,64.17
2017-02-02 08:00:00,1.175,-6.3183333333333325,57.36
2017-02-02 09:00:00,2.72,-5.957500000000002,52.82
2017-02-02 10:00:00,4.443333333333333,-6.1883333333333335,45.92
2017-02-02 11:00:00,4.5,-6.491666666666666,44.68
2017-02-02 12:00:00,5.123333333333333,-5.541666666666667,45.99
2017-02-02 13:00:00,4.423333333333333,-6.346666666666667,45.43
2017-02-02 14:00:00,3.431666666666667,-8.015833333333333,42.84
2017-02-02 15:00:00,3.4100000000000006,-9.405833333333334,38.45
2017-02-02 16:00:00,2.4908333333333332,-9.821666666666667,39.72
2017-02-02 17:00:00,1.759166666666667,-11.241666666666667,37.41
2017-02-02 18:00:00,1.1391666666666669,-11.789166666666668,37.42
2017-02-02 19:00:00,0.5041666666666667,-11.404166666666667,40.39
2017-02-02 20:00:00,-0.09166666666666667,-11.35,42.36
2017-02-02 21:00:00,-0.6158333333333333,-11.324999999999998,44.12
2017-02-02 22:00:00,-1.1583333333333334,-11.180833333333334,46.42
2017-02-02 23:00:00,-1.5975000000000001,-11.018333333333333,48.58
2017-02-03 00:00:00,-1.9525,-11.496666666666664,47.99
2017-02-03 01:00:00,-2.3524999999999996,-11.689166666666667,48.68
2017-02-03 02:00:00,-2.7974999999999994,-11.72166666666667,50.19
2017-02-03 03:00:00,-3.209166666666667,-11.714166666666666,51.79
2017-02-03 04:00:00,-3.7600000000000002,-11.664166666666667,54.18
2017-02-03 05:00:00,-4.0975,-11.560833333333333,56.02
2017-02-03 06:00:00,-4.5,-11.463333333333333,58.22
2017-02-03 07:00:00,-3.7225000000000006,-11.0075,56.96
2017-02-03 08:00:00,-3.0575000000000006,-11.121666666666664,53.7
2017-02-03 09:00:00,-2.1558333333333333,-11.131666666666668,50.18
2017-02-03 10:00:00,-0.5083333333333333,-11.020000000000001,44.88
2017-02-03 11:00:00,-0.12333333333333331,-11.407499999999999,42.28
2017-02-03 12:00:00,0.7483333333333334,-11.200000000000001,40.33
2017-02-03 13:00:00,0.5408333333333334,-11.275,40.7
2017-02-03 14:00:00,0.9341666666666667,-11.341666666666663,39.36
2017-02-03 15:00:00,0.5183333333333333,-11.825833333333334,39.03
2017-02-03 16:00:00,-0.17500000000000004,-11.979166666666664,40.52
2017-02-03 17:00:00,-0.32916666666666666,-11.744166666666667,41.77
2017-02-03 18:00:00,-0.6375,-11.672500000000001,42.96
2017-02-03 19:00:00,-1.22,-12.214166666666666,42.92
2017-02-03 20:00:00,-1.6908333333333332,-12.6575,42.87
2017-02-03 21:00:00,-2.223333333333333,-12.832499999999998,43.96
2017-02-03 22:00:00,-2.8158333333333334,-13.11,44.92
2017-02-03 23:00:00,-3.5375,-13.151666666666666,47.26
2017-02-04 00:00:00,-4.255,-13.375000000000002,48.96
2017-02-04 01:00:00,-4.6075,-13.404166666666663,50.18
2017-02-04 02:00:00,-5.050833333333333,-13.397499999999999,51.92
2017-02-04 03:00:00,-5.699166666666667,-13.533333333333331,53.94
2017-02-04 04:00:00,-6.090833333333333,-13.375833333333334,56.31
2017-02-04 05:00:00,-6.283333333333334,-13.130833333333335,58.29
2017-02-04 06:00:00,-6.494999999999998,-12.943333333333335,60.15
2017-02-04 07:00:00,-5.964166666666666,-12.580833333333333,59.48
2017-02-04 08:00:00,-4.925,-12.3975,55.8
2017-02-04 09:00:00,-3.4908333333333332,-12.500833333333334,49.67
2017-02-04 10:00:00,-2.160833333333333,-12.722500000000002,44.18
2017-02-04 11:00:00,-1.105,-13.126666666666665,39.55
2017-02-04 12:00:00,0.07250000000000002,-13.349166666666667,35.62
2017-02-04 13:00:00,0.7641666666666667,-13.200833333333334,34.28
2017-02-04 14:00:00,1.2883333333333333,-12.799166666666666,34.11
2017-02-04 15:00:00,0.9333333333333335,-13.030833333333334,34.34
2017-02-04 16:00:00,0.13416666666666663,-12.828333333333335,37.02
2017-02-04 17:00:00,-0.7991666666666667,-12.545833333333334,40.52
2017-02-04 18:00:00,-1.323333333333333,-12.332500000000001,42.84
2017-02-04 19:00:00,-1.7941666666666667,-12.040833333333333,45.42
2017-02-04 20:00:00,-1.9658333333333333,-11.605833333333331,47.62
2017-02-04 21:00:00,-2.143333333333333,-11.471666666666666,48.78
2017-02-04 22:00:00,-2.4324999999999997,-11.512500000000001,49.68
2017-02-04 23:00:00,-2.7483333333333335,-11.468333333333334,51.04
2017-02-05 00:00:00,-2.905,-11.446666666666667,51.72
2017-02-05 01:00:00,-2.72,-11.8025,49.58
2017-02-05 02:00:00,-2.8350000000000004,-11.96583333333333,49.34
2017-02-05 03:00:00,-2.7225,-12.047500000000001,48.63
2017-02-05 04:00:00,-2.4899999999999998,-11.852500000000001,48.53
2017-02-05 05:00:00,-2.4574999999999996,-11.548333333333332,49.62
2017-02-05 06:00:00,-2.4924999999999997,-11.292499999999999,50.78
2017-02-05 07:00:00,-2.075,-11.131666666666668,49.88
2017-02-05 08:00:00,-1.1991666666666667,-10.166666666666666,50.48
2017-02-05 09:00:00,0.15416666666666667,-9.288333333333334,49.01
2017-02-05 10:00:00,1.6108333333333336,-7.755833333333335,49.73
2017-02-05 11:00:00,3.53,-6.170833333333334,49.05
2017-02-05 12:00:00,4.7425,-6.212499999999999,44.9
2017-02-05 13:00:00,5.87,-6.2124999999999995,41.48
2017-02-05 14:00:00,6.3066666666666675,-5.0975,43.86
2017-02-05 15:00:00,5.391666666666667,-3.9358333333333335,50.98
2017-02-05 16:00:00,4.523333333333333,-4.246666666666666,52.91
2017-02-05 17:00:00,3.9125,-4.511666666666667,54.13
2017-02-05 18:00:00,3.6508333333333334,-5.210833333333333,52.3
2017-02-05 19:00:00,3.4258333333333333,-5.498333333333332,51.98
2017-02-05 20:00:00,3.2691666666666666,-5.475833333333334,52.65
2017-02-05 21:00:00,2.9608333333333334,-5.4875,53.77
2017-02-05 22:00:00,2.6375,-5.743333333333333,53.96
2017-02-05 23:00:00,2.7458333333333336,-5.550833333333333,54.32
2017-02-06 00:00:00,3.0691666666666664,-5.215833333333333,54.47
2017-02-06 01:00:00,3.4691666666666663,-5.531666666666667,51.7
2017-02-06 02:00:00,2.911666666666667,-6.321666666666666,50.65
2017-02-06 03:00:00,1.9208333333333334,-9.825000000000001,41.42
2017-02-06 04:00:00,1.1041666666666667,-11.026666666666669,39.86
2017-02-06 05:00:00,0.5541666666666667,-11.0025,41.57
2017-02-06 06:00:00,0.20249999999999999,-10.739166666666668,43.53
2017-02-06 07:00:00,0.35333333333333333,-10.1625,45.08
2017-02-06 08:00:00,0.7691666666666666,-9.879999999999999,44.75
2017-02-06 09:00:00,1.335,-11.711666666666668,37.15
2017-02-06 10:00:00,1.7958333333333334,-12.715833333333334,33.12
2017-02-06 11:00:00,2.4375,-12.198333333333336,32.98
2017-02-06 12:00:00,3.3491666666666666,-12.009166666666667,31.38
2017-02-06 13:00:00,4.135,-11.47166666666667,31.01
2017-02-06 14:00:00,3.6241666666666674,-11.859166666666667,31.15
2017-02-06 15:00:00,2.8666666666666667,-11.725,33.22
2017-02-06 16:00:00,2.5525,-11.2975,35.17
2017-02-06 17:00:00,2.2325000000000004,-10.667499999999999,37.83
2017-02-06 18:00:00,1.7491666666666668,-10.291666666666664,40.35
2017-02-06 19:00:00,1.46,-10.021666666666667,42.09
2017-02-06 20:00:00,1.3483333333333334,-9.8175,43.12
2017-02-06 21:00:00,1.2058333333333333,-9.6725,44.06
2017-02-06 22:00:00,1.2341666666666666,-9.580833333333333,44.3
2017-02-06 23:00:00,1.415,-9.360833333333332,44.49
2017-02-07 00:00:00,1.6674999999999998,-9.190833333333332,44.28
2017-02-07 01:00:00,1.5116666666666665,-8.584999999999999,46.97
2017-02-07 02:00:00,1.5858333333333334,-8.111666666666665,48.46
2017-02-07 03:00:00,1.925833333333333,-6.939999999999999,51.8
2017-02-07 04:00:00,0.9283333333333332,-6.728333333333333,56.58
2017-02-07 05:00:00,0.4750000000000001,-5.109999999999999,66.2
2017-02-07 06:00:00,0.4283333333333333,-3.688333333333334,73.88
2017-02-07 07:00:00,1.1941666666666666,-2.4483333333333337,76.65
2017-02-07 08:00:00,1.6391666666666669,-1.5508333333333333,79.4
2017-02-07 09:00:00,0.6683333333333334,-0.41500000000000004,92.48
2017-02-07 10:00:00,0.2741666666666666,-0.29999999999999993,95.95
2017-02-07 11:00:00,0.4366666666666666,-0.006666666666666665,96.85
2017-02-07 12:00:00,0.8258333333333335,0.4575,97.39
2017-02-07 13:00:00,1.3683333333333332,1.0258333333333336,97.58
2017-02-07 14:00:00,1.7874999999999996,1.47,97.77
2017-02-07 15:00:00,1.7791666666666666,1.4858333333333331,97.94
2017-02-07 16:00:00,1.8283333333333338,1.5466666666666669,98.02
2017-02-07 17:00:00,2.3124999999999996,2.0483333333333333,98.14
2017-02-07 18:00:00,3.026666666666667,2.7625000000000006,98.16
2017-02-07 19:00:00,3.3525000000000005,3.09,98.16
2017-02-07 20:00:00,2.9975,2.7416666666666667,98.19
2017-02-07 21:00:00,2.7091666666666665,2.46,98.25
2017-02-07 22:00:00,2.4775,2.2383333333333333,98.32
2017-02-07 23:00:00,1.6441666666666668,1.399166666666667,98.27
2017-02-08 00:00:00,-1.3991666666666667,-1.6491666666666667,98.23
2017-02-08 01:00:00,-2.786666666666667,-3.033333333333333,98.24
2017-02-08 02:00:00,-3.2099999999999995,-3.4625,98.2
2017-02-08 03:00:00,-3.3874999999999997,-3.6624999999999996,98.04
2017-02-08 04:00:00,-3.73,-4.039166666666666,97.76
2017-02-08 05:00:00,-3.715,-4.089999999999999,97.29
2017-02-08 06:00:00,-2.7741666666666664,-3.2175,96.82
2017-02-08 07:00:00,-2.1558333333333333,-2.705,96.07
2017-02-08 08:00:00,-1.4558333333333333,-2.1441666666666666,95.09
2017-02-08 09:00:00,-0.42333333333333334,-1.1383333333333334,94.94
2017-02-08 10:00:00,1.93,1.1383333333333334,94.48
2017-02-08 11:00:00,4.279166666666666,3.3825,93.88
2017-02-08 12:00:00,9.149166666666666,6.420833333333333,83.1
2017-02-08 13:00:00,11.131666666666668,6.408333333333332,72.69
2017-02-08 14:00:00,11.541666666666666,3.280833333333334,57.08
2017-02-08 15:00:00,10.781666666666666,0.9025,50.43
2017-02-08 16:00:00,9.2225,-0.043333333333333335,52.27
2017-02-08 17:00:00,8.105833333333335,-0.5149999999999999,54.47
2017-02-08 18:00:00,7.541666666666669,-1.1258333333333332,54.13
2017-02-08 19:00:00,6.846666666666667,-1.3658333333333335,55.79
2017-02-08 20:00:00,5.952500000000001,-1.4091666666666667,59.16
2017-02-08 21:00:00,4.885,-1.7283333333333333,62.22
2017-02-08 22:00:00,4.021666666666667,-2.210833333333334,63.79
2017-02-08 23:00:00,3.675833333333333,-2.4008333333333334,64.45
2017-02-09 00:00:00,3.2724999999999995,-2.5258333333333334,65.71
2017-02-09 01:00:00,2.5408333333333335,-2.6358333333333333,68.64
2017-02-09 02:00:00,2.2508333333333335,-2.5225,70.67
2017-02-09 03:00:00,2.1599999999999997,-2.4324999999999997,71.62
2017-02-09 04:00:00,2.15,-1.8350000000000002,74.91
2017-02-09 05:00:00,2.7975,-0.8191666666666665,77.07
2017-02-09 06:00:00,2.0183333333333335,-2.0683333333333334,74.32
2017-02-09 07:00:00,1.1041666666666667,-1.901666666666667,80.52
2017-02-09 08:00:00,-0.6183333333333334,-1.4341666666666668,94.26
2017-02-09 09:00:00,-1.255,-1.7175,96.71
2017-02-09 10:00:00,-2.1208333333333336,-2.6475000000000004,96.22
2017-02-09 11:00:00,-2.7458333333333336,-3.3200000000000003,95.89
2017-02-09 12:00:00,-3.9841666666666664,-4.527500000000001,96.07
2017-02-09 13:00:00,-5.723333333333333,-6.333333333333335,95.55
2017-02-09 14:00:00,-6.598333333333334,-7.244166666666665,95.26
2017-02-09 15:00:00,-7.236666666666667,-7.924166666666667,94.93
2017-02-09 16:00:00,-7.378333333333333,-8.09,94.74
2017-02-09 17:00:00,-7.258333333333333,-7.943333333333332,94.96
2017-02-09 18:00:00,-8.429166666666667,-9.200000000000001,94.28
2017-02-09 19:00:00,-8.758333333333335,-9.570833333333333,93.96
2017-02-09 20:00:00,-9.152500000000002,-10.020833333333334,93.52
2017-02-09 21:00:00,-10.227500000000001,-11.180833333333332,92.83
2017-02-09 22:00:00,-10.9225,-11.943333333333333,92.29
2017-02-09 23:00:00,-11.025,-12.045833333333329,92.31
2017-02-10 00:00:00,-10.8975,-11.918333333333331,92.31
2017-02-10 01:00:00,-11.045,-12.0625,92.33
2017-02-10 02:00:00,-11.183333333333332,-12.29,91.65
2017-02-10 03:00:00,-10.9975,-12.15333333333333,91.32
2017-02-10 04:00:00,-11.064166666666667,-12.268333333333336,90.94
2017-02-10 05:00:00,-11.245833333333332,-12.365833333333333,91.56
2017-02-10 06:00:00,-11.203333333333335,-12.347499999999998,91.37
2017-02-10 07:00:00,-10.085833333333333,-11.295833333333333,90.96
2017-02-10 08:00:00,-8.780833333333332,-10.044166666666667,90.66
2017-02-10 09:00:00,-7.375,-9.764999999999999,83.26
2017-02-10 10:00:00,-5.624999999999999,-12.4075,58.91
2017-02-10 11:00:00,-4.398333333333333,-14.784999999999998,44.23
2017-02-10 12:00:00,-3.865,-15.853333333333332,38.85
2017-02-10 13:00:00,-3.1750000000000003,-16.355,35.39
2017-02-10 14:00:00,-3.363333333333333,-17.974999999999998,31.23
2017-02-10 15:00:00,-3.2533333333333334,-18.517500000000002,29.57
2017-02-10 16:00:00,-4.575,-19.379166666666666,30.33
2017-02-10 17:00:00,-5.880833333333334,-19.66166666666667,32.69
2017-02-10 18:00:00,-6.6433333333333335,-19.5625,34.99
2017-02-10 19:00:00,-7.619166666666666,-18.672500000000003,40.7
2017-02-10 20:00:00,-7.786666666666666,-18.493333333333336,41.87
2017-02-10 21:00:00,-8.164166666666668,-18.6625,42.52
2017-02-10 22:00:00,-8.119166666666667,-18.430833333333336,43.2
2017-02-10 23:00:00,-8.26,-16.583333333333332,51.7
2017-02-11 00:00:00,-9.33,-12.104999999999999,80.48
2017-02-11 01:00:00,-9.055833333333334,-10.663333333333332,88.18
2017-02-11 02:00:00,-8.781666666666666,-10.114166666666668,90.16
2017-02-11 03:00:00,-7.774166666666667,-8.931666666666667,91.48
2017-02-11 04:00:00,-6.9191666666666665,-7.9325,92.55
2017-02-11 05:00:00,-5.985000000000002,-6.887499999999999,93.43
2017-02-11 06:00:00,-5.17,-5.961666666666667,94.23
2017-02-11 07:00:00,-6.296666666666667,-7.155833333333334,93.72
2017-02-11 08:00:00,-6.642499999999999,-7.6549999999999985,92.59
2017-02-11 09:00:00,-7.040833333333333,-8.167499999999999,91.75
2017-02-11 10:00:00,-7.611666666666667,-8.850833333333334,90.9
2017-02-11 11:00:00,-7.584166666666666,-8.940833333333332,90.09
2017-02-11 12:00:00,-7.099166666666668,-8.4975,89.82
2017-02-11 13:00:00,-6.675833333333333,-8.0925,89.72
2017-02-11 14:00:00,-6.200833333333333,-7.835000000000001,88.27
2017-02-11 15:00:00,-5.760833333333333,-7.585833333333334,86.99
2017-02-11 16:00:00,-5.446666666666668,-7.395833333333332,86.2
2017-02-11 17:00:00,-5.702500000000001,-7.620833333333334,86.38
2017-02-11 18:00:00,-5.8825,-7.669999999999999,87.24
2017-02-11 19:00:00,-5.890833333333334,-7.6475,87.43
2017-02-11 20:00:00,-6.139166666666667,-7.9174999999999995,87.27
2017-02-11 21:00:00,-6.661666666666666,-8.555833333333334,86.45
2017-02-11 22:00:00,-6.7700000000000005,-8.539166666666667,87.28
2017-02-11 23:00:00,-6.786666666666666,-8.626666666666667,86.81
2017-02-12 00:00:00,-6.698333333333333,-8.766666666666667,85.27
2017-02-12 01:00:00,-6.695833333333333,-8.769166666666665,85.25
2017-02-12 02:00:00,-6.802499999999999,-8.8525,85.38
2017-02-12 03:00:00,-6.655833333333334,-8.41,87.4
2017-02-12 04:00:00,-6.552499999999999,-8.070000000000002,89.03
2017-02-12 05:00:00,-6.318333333333334,-7.623333333333332,90.52
2017-02-12 06:00:00,-5.916666666666667,-7.091666666666666,91.47
2017-02-12 07:00:00,-5.25,-6.398333333333333,91.7
2017-02-12 08:00:00,-4.805,-6.0425,91.11
2017-02-12 09:00:00,-4.2275,-5.645833333333333,89.88
2017-02-12 10:00:00,-3.5625000000000004,-4.753333333333334,91.5
2017-02-12 11:00:00,-2.98,-3.9475000000000002,93.08
2017-02-12 12:00:00,-0.10999999999999995,-0.9366666666666664,94.16
2017-02-12 13:00:00,0.8658333333333336,0.21500000000000005,95.42
2017-02-12 14:00:00,0.20499999999999996,-0.1908333333333333,97.19
2017-02-12 15:00:00,0.2733333333333333,0.001666666666666669,98.08
2017-02-12 16:00:00,0.1875,-0.02583333333333333,98.5
2017-02-12 17:00:00,0.19499999999999998,0.024999999999999998,98.81
2017-02-12 18:00:00,0.22000000000000006,0.07833333333333334,99.04
2017-02-12 19:00:00,0.2083333333333333,0.08833333333333333,99.17
2017-02-12 20:00:00,0.4216666666666666,0.3333333333333333,99.4
2017-02-12 21:00:00,0.9066666666666666,0.8374999999999999,99.53
2017-02-12 22:00:00,0.9108333333333333,0.8483333333333333,99.57
2017-02-12 23:00:00,0.4024999999999999,0.3458333333333334,99.63
2017-02-13 00:00:00,-0.5091666666666667,-0.5416666666666666,99.79
2017-02-13 01:00:00,-2.8716666666666666,-2.9525000000000006,99.47
2017-02-13 02:00:00,-3.4525,-3.6458333333333335,98.63
2017-02-13 03:00:00,-3.905,-4.154166666666668,98.21
2017-02-13 04:00:00,-3.9299999999999997,-4.203333333333333,98.02
2017-02-13 05:00:00,-3.4875000000000003,-3.7433333333333323,98.16
2017-02-13 06:00:00,-2.7691666666666657,-3.0124999999999997,98.27
2017-02-13 07:00:00,-2.326666666666667,-2.516666666666667,98.66
2017-02-13 08:00:00,-1.8533333333333335,-2.025,98.81
2017-02-13 09:00:00,-0.8733333333333332,-1.0908333333333333,98.47
2017-02-13 10:00:00,-0.13333333333333333,-0.46,97.67
2017-02-13 11:00:00,0.36083333333333334,-0.9516666666666665,90.97
2017-02-13 12:00:00,0.8408333333333333,-0.8774999999999998,88.29
2017-02-13 13:00:00,0.8250000000000001,-3.124166666666667,74.99
2017-02-13 14:00:00,0.2241666666666666,-4.3999999999999995,71.08
2017-02-13 15:00:00,-0.23,-5.555000000000001,67.29
2017-02-13 16:00:00,-0.6258333333333334,-5.862500000000001,67.7
2017-02-13 17:00:00,-1.0383333333333333,-5.829999999999999,69.96
2017-02-13 18:00:00,-1.8375000000000001,-5.7200000000000015,74.84
2017-02-13 19:00:00,-2.7341666666666664,-7.653333333333335,68.91
2017-02-13 20:00:00,-3.4125,-8.539166666666667,67.62
2017-02-13 21:00:00,-3.84,-8.860833333333334,68.07
2017-02-13 22:00:00,-4.0125,-9.095833333333333,67.7
2017-02-13 23:00:00,-3.99,-9.093333333333334,67.59
2017-02-14 00:00:00,-4.007499999999999,-8.9925,68.23
2017-02-14 01:00:00,-4.569999999999999,-9.191666666666665,70.11
2017-02-14 02:00:00,-4.909166666666667,-9.1825,71.97
2017-02-14 03:00:00,-4.849999999999999,-9.106666666666667,72.08
2017-02-14 04:00:00,-5.056666666666668,-9.225833333333334,72.53
2017-02-14 05:00:00,-5.5441666666666665,-9.460833333333333,73.9
2017-02-14 06:00:00,-5.8725,-9.542500000000002,75.3
2017-02-14 07:00:00,-4.831666666666666,-8.94,72.94
2017-02-14 08:00:00,-3.189166666666667,-8.228333333333333,68.16
2017-02-14 09:00:00,-1.4941666666666666,-7.670833333333332,62.76
2017-02-14 10:00:00,0.11999999999999995,-7.135833333333333,58.12
2017-02-14 11:00:00,1.5883333333333336,-6.812500000000001,53.58
2017-02-14 12:00:00,2.6125000000000003,-6.744166666666666,50.09
2017-02-14 13:00:00,3.2208333333333337,-6.583333333333332,48.55
2017-02-14 14:00:00,3.6350000000000002,-6.6291666666666655,46.97
2017-02-14 15:00:00,3.4741666666666666,-7.061666666666667,45.96
2017-02-14 16:00:00,2.645833333333333,-7.487500000000001,47.17
2017-02-14 17:00:00,1.8,-7.613333333333333,49.62
2017-02-14 18:00:00,1.3291666666666666,-6.953333333333333,54.01
2017-02-14 19:00:00,0.48833333333333345,-6.286666666666668,60.41
2017-02-14 20:00:00,-0.135,-6.068333333333334,64.27
2017-02-14 21:00:00,-0.4483333333333333,-5.903333333333333,66.58
2017-02-14 22:00:00,-0.6491666666666667,-5.704999999999999,68.6
2017-02-14 23:00:00,-0.8816666666666668,-5.4750000000000005,71.02
2017-02-15 00:00:00,-1.1725,-5.284166666666667,73.61
2017-02-15 01:00:00,-1.2616666666666667,-5.040833333333333,75.47
2017-02-15 02:00:00,-0.9908333333333331,-4.334166666666667,78.04
2017-02-15 03:00:00,-0.9416666666666664,-3.600833333333334,82.17
2017-02-15 04:00:00,-0.6258333333333335,-2.8633333333333333,84.82
2017-02-15 05:00:00,-0.6591666666666667,-2.445,87.72
2017-02-15 06:00:00,-0.4549999999999999,-1.9725,89.5
2017-02-15 07:00:00,0.4258333333333333,-1.1075,89.46
2017-02-15 08:00:00,1.7491666666666665,-0.09916666666666668,87.53
2017-02-15 09:00:00,3.035,0.7558333333333334,84.96
2017-02-15 10:00:00,4.410833333333334,1.5425000000000002,81.6
2017-02-15 11:00:00,4.965833333333332,1.9716666666666667,80.94
2017-02-15 12:00:00,5.447500000000001,2.6183333333333336,81.96
2017-02-15 13:00:00,5.8066666666666675,3.1666666666666665,83.12
2017-02-15 14:00:00,6.145833333333333,3.4658333333333338,82.92
2017-02-15 15:00:00,5.953333333333334,3.3366666666666664,83.27
2017-02-15 16:00:00,5.271666666666666,3.1975000000000002,86.44
2017-02-15 17:00:00,4.501666666666666,2.8183333333333334,88.82
2017-02-15 18:00:00,3.6608333333333327,2.3299999999999996,91.0
2017-02-15 19:00:00,3.5900000000000003,2.2825,91.16
2017-02-15 20:00:00,2.9766666666666666,1.8849999999999998,92.52
2017-02-15 21:00:00,1.5975000000000001,0.6658333333333334,93.53
2017-02-15 22:00:00,1.2358333333333336,0.42083333333333334,94.31
2017-02-15 23:00:00,0.9833333333333333,0.09500000000000001,93.78
2017-02-16 00:00:00,0.9166666666666665,0.18833333333333335,94.89
2017-02-16 01:00:00,0.9100000000000001,-0.017499999999999998,93.52
2017-02-16 02:00:00,0.4716666666666666,-0.20250000000000004,95.27
2017-02-16 03:00:00,0.2216666666666667,-0.16,97.3
2017-02-16 04:00:00,-0.035,-0.325,97.94
2017-02-16 05:00:00,-0.34416666666666673,-0.6383333333333334,97.92
2017-02-16 06:00:00,-0.7199999999999999,-1.1774999999999998,96.76
2017-02-16 07:00:00,-0.6358333333333333,-1.4124999999999999,94.51
2017-02-16 08:00:00,-0.11916666666666666,-1.2316666666666667,92.23
2017-02-16 09:00:00,1.4925,-0.4666666666666666,86.85
2017-02-16 10:00:00,1.7966666666666666,-1.825,76.91
2017-02-16 11:00:00,1.6358333333333333,-2.8816666666666664,71.92
2017-02-16 12:00:00,1.8383333333333336,-3.6750000000000007,66.81
2017-02-16 13:00:00,1.4600000000000002,-4.0525,66.72
2017-02-16 14:00:00,0.9783333333333334,-3.9675000000000007,69.51
2017-02-16 15:00:00,0.9441666666666667,-4.7175,65.87
2017-02-16 16:00:00,0.5991666666666667,-5.3475,64.37
2017-02-16 17:00:00,0.12083333333333333,-5.860833333333333,64.09
2017-02-16 18:00:00,-0.2916666666666667,-6.662499999999999,62.09
2017-02-16 19:00:00,-0.7283333333333334,-6.946666666666666,62.72
2017-02-16 20:00:00,-1.050833333333333,-6.945833333333334,64.24
2017-02-16 21:00:00,-1.4058333333333335,-7.184166666666667,64.73
2017-02-16 22:00:00,-2.0033333333333334,-7.392500000000001,66.57
2017-02-16 23:00:00,-2.5516666666666667,-8.018333333333333,66.05
2017-02-17 00:00:00,-3.1558333333333333,-8.841666666666667,64.78
2017-02-17 01:00:00,-3.7624999999999997,-9.583333333333334,63.94
2017-02-17 02:00:00,-4.14,-9.904166666666667,64.15
2017-02-17 03:00:00,-4.37,-10.033333333333333,64.6
2017-02-17 04:00:00,-4.572499999999999,-10.235833333333334,64.58
2017-02-17 05:00:00,-4.738333333333332,-10.367500000000001,64.7
2017-02-17 06:00:00,-4.885833333333332,-10.335833333333332,65.59
2017-02-17 07:00:00,-3.8475,-9.788333333333334,63.34
2017-02-17 08:00:00,-2.3108333333333335,-9.235,59.0
2017-02-17 09:00:00,-0.8975000000000003,-8.911666666666667,54.53
2017-02-17 10:00:00,0.9950000000000001,-8.368333333333334,49.57
2017-02-17 11:00:00,2.5733333333333333,-8.277500000000002,44.61
2017-02-17 12:00:00,3.959166666666667,-7.971666666666668,41.39
2017-02-17 13:00:00,4.9383333333333335,-7.8175,39.11
2017-02-17 14:00:00,5.675,-8.0375,36.52
2017-02-17 15:00:00,5.8125,-8.864166666666666,33.92
2017-02-17 16:00:00,4.598333333333334,-9.401666666666666,35.4
2017-02-17 17:00:00,3.399166666666666,-9.7075,37.58
2017-02-17 18:00:00,2.443333333333334,-9.698333333333332,40.24
2017-02-17 19:00:00,1.6375,-9.999999999999998,41.62
2017-02-17 20:00:00,0.9658333333333333,-9.986666666666666,43.74
2017-02-17 21:00:00,0.3425,-9.778333333333334,46.52
2017-02-17 22:00:00,-0.28833333333333333,-9.514999999999999,49.74
2017-02-17 23:00:00,-0.8116666666666669,-9.008333333333335,53.77
2017-02-18 00:00:00,-1.005,-8.715833333333334,55.8
2017-02-18 01:00:00,-1.2625,-8.524166666666668,57.72
